t,x,y,psi,u,v,r,u_d,psi_deg,psi_d_deg,xte_m,F_port_kgf,F_stbd_kgf,tau_u_N,tau_r_Nm,tau_u_cmd_N,tau_r_cmd_Nm,wp_idx
1.713999999999972346e+01,1.208202644979706264e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.625023014966193502e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.872342838614338367e-01,5.872342838614338367e-01,1.151760217965945898e+01,0.000000000000000000e+00,1.151760217965945898e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.715999999999972303e+01,1.209727708114434641e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.625605046202440507e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.873298108192869238e-01,5.873298108192869238e-01,1.151947577854191884e+01,0.000000000000000000e+00,1.151947577854191884e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.717999999999972260e+01,1.211252887558479507e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.626186112820083629e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.874252035816861506e-01,5.874252035816861506e-01,1.152134674540868353e+01,0.000000000000000000e+00,1.152134674540868353e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.719999999999972218e+01,1.212778183119097086e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.626766216612259619e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.875204623263063919e-01,5.875204623263063919e-01,1.152321508374454417e+01,0.000000000000000000e+00,1.152321508374454417e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.721999999999972175e+01,1.214303594603901892e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.627345359368147282e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.876155872306360051e-01,5.876155872306360051e-01,1.152508079703063260e+01,0.000000000000000000e+00,1.152508079703063260e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.723999999999972133e+01,1.215829121820865844e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.627923542872977469e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.877105784719767190e-01,5.877105784719767190e-01,1.152694388874441955e+01,0.000000000000000000e+00,1.152694388874441955e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.725999999999972090e+01,1.217354764578317372e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.628500768908044183e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.878054362274438560e-01,5.878054362274438560e-01,1.152880436235972361e+01,0.000000000000000000e+00,1.152880436235972361e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.727999999999972047e+01,1.218880522684941070e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.629077039250714565e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.879001606739659991e-01,5.879001606739659991e-01,1.153066222134669694e+01,0.000000000000000000e+00,1.153066222134669694e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.729999999999972005e+01,1.220406395949776446e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.629652355674442221e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.879947519882849916e-01,5.879947519882849916e-01,1.153251746917182885e+01,0.000000000000000000e+00,1.153251746917182885e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.731999999999971962e+01,1.221932384182217213e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.630226719948774994e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.880892103469557153e-01,5.880892103469557153e-01,1.153437010929794582e+01,0.000000000000000000e+00,1.153437010929794582e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.733999999999971919e+01,1.223458487192010580e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.630800133839367172e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.881835359263464236e-01,5.881835359263464236e-01,1.153622014518420968e+01,0.000000000000000000e+00,1.153622014518420968e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.735999999999971877e+01,1.224984704789256895e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.631372599107987265e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882777289026387413e-01,5.882777289026387413e-01,1.153806758028612478e+01,0.000000000000000000e+00,1.153806758028612478e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.737999999999971834e+01,1.226511036784408049e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.631944117512533543e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.883717894518268876e-01,5.883717894518268876e-01,1.153991241805551482e+01,0.000000000000000000e+00,1.153991241805551482e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.739999999999971791e+01,1.228037482988267293e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.632514690807038482e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.884657177497188973e-01,5.884657177497188973e-01,1.154175466194056021e+01,0.000000000000000000e+00,1.154175466194056021e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.741999999999971749e+01,1.229564043211988178e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.633084320741684303e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.885595139719350666e-01,5.885595139719350666e-01,1.154359431538575365e+01,0.000000000000000000e+00,1.154359431538575365e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.743999999999971706e+01,1.231090717267074020e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.633653009062811856e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.886531782939090629e-01,5.886531782939090629e-01,1.154543138183192497e+01,0.000000000000000000e+00,1.154543138183192497e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.745999999999971664e+01,1.232617504965377186e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.634220757512928390e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.887467108908875923e-01,5.887467108908875923e-01,1.154726586471624472e+01,0.000000000000000000e+00,1.154726586471624472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.747999999999971621e+01,1.234144406119097859e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.634787567830720878e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.888401119379302884e-01,5.888401119379302884e-01,1.154909776747220818e+01,0.000000000000000000e+00,1.154909776747220818e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.749999999999971578e+01,1.235671420540783672e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.635353441751064896e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.889333816099100449e-01,5.889333816099100449e-01,1.155092709352964775e+01,0.000000000000000000e+00,1.155092709352964775e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.751999999999971536e+01,1.237198548043328827e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.635918381005036837e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.890265200815117952e-01,5.890265200815117952e-01,1.155275384631471525e+01,0.000000000000000000e+00,1.155275384631471525e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.753999999999971493e+01,1.238725788439973563e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.636482387319920573e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.891195275272339549e-01,5.891195275272339549e-01,1.155457802924989785e+01,0.000000000000000000e+00,1.155457802924989785e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.755999999999971450e+01,1.240253141544302906e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.637045462419220776e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.892124041213878671e-01,5.892124041213878671e-01,1.155639964575401635e+01,0.000000000000000000e+00,1.155639964575401635e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.757999999999971408e+01,1.241780607170246498e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.637607608022672911e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.893051500380971364e-01,5.893051500380971364e-01,1.155821869924220913e+01,0.000000000000000000e+00,1.155821869924220913e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.759999999999971365e+01,1.243308185132077170e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.638168825846251009e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.893977654512985165e-01,5.893977654512985165e-01,1.156003519312595174e+01,0.000000000000000000e+00,1.156003519312595174e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.761999999999971322e+01,1.244835875244410950e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.638729117602178764e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.894902505347417998e-01,5.894902505347417998e-01,1.156184913081305154e+01,0.000000000000000000e+00,1.156184913081305154e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.763999999999971280e+01,1.246363677322205810e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.639288484998941753e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.895826054619891510e-01,5.895826054619891510e-01,1.156366051570763176e+01,0.000000000000000000e+00,1.156366051570763176e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.765999999999971237e+01,1.247891591180760962e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.639846929741295201e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.896748304064153290e-01,5.896748304064153290e-01,1.156546935121014563e+01,0.000000000000000000e+00,1.156546935121014563e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.767999999999971195e+01,1.249419616635716324e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.640404453530273976e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.897669255412081313e-01,5.897669255412081313e-01,1.156727564071737646e+01,0.000000000000000000e+00,1.156727564071737646e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.769999999999971152e+01,1.250947753503051452e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.640961058063203692e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.898588910393679496e-01,5.898588910393679496e-01,1.156907938762243404e+01,0.000000000000000000e+00,1.156907938762243404e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.771999999999971109e+01,1.252476001599085365e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.641516745033709590e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899507270737077702e-01,5.899507270737077702e-01,1.157088059531475288e+01,0.000000000000000000e+00,1.157088059531475288e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.773999999999971067e+01,1.254004360740474944e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.642071516131726527e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.900424338168537286e-01,5.900424338168537286e-01,1.157267926718009576e+01,0.000000000000000000e+00,1.157267926718009576e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.775999999999971024e+01,1.255532830744215111e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.642625373043510084e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.901340114412438886e-01,5.901340114412438886e-01,1.157447540660054841e+01,0.000000000000000000e+00,1.157447540660054841e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.777999999999970981e+01,1.257061411427637410e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.643178317451644332e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.902254601191296857e-01,5.902254601191296857e-01,1.157626901695452482e+01,0.000000000000000000e+00,1.157626901695452482e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.779999999999970939e+01,1.258590102608409644e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.643730351035054049e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.903167800225744832e-01,5.903167800225744832e-01,1.157806010161676014e+01,0.000000000000000000e+00,1.157806010161676014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.781999999999970896e+01,1.260118904104534998e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.644281475469013598e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.904079713234547944e-01,5.904079713234547944e-01,1.157984866395831425e+01,0.000000000000000000e+00,1.157984866395831425e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.783999999999970854e+01,1.261647815734351319e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.644831692425154701e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.904990341934593934e-01,5.904990341934593934e-01,1.158163470734657707e+01,0.000000000000000000e+00,1.158163470734657707e+01,0.000000000000000000e+00,0.000000000000000000e+00
