t,x,y,psi,u,v,r,tau_u_N,tau_r_Nm,F_port_kgf,F_stbd_kgf
2.864000000000000057e+01,4.674197885367791017e+00,-9.132580305232806950e+00,3.969882302256331208e-01,7.746423879804106294e-01,-2.141337325511519230e-01,4.778489956272019556e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.866000000000000014e+01,4.690186323515892930e+00,-9.130441506962471365e+00,4.065469220582808574e-01,7.804973534439436644e-01,-2.142567468510251927e-01,4.780137288257345074e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.867999999999999972e+01,4.706260280906478854e+00,-9.128106599297209911e+00,4.161085290290067462e-01,7.861555335997501004e-01,-2.144252694380360258e-01,4.781408880968061603e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.869999999999999929e+01,4.722414225577574953e+00,-9.125576146338534755e+00,4.256723224661050908e-01,7.916166342492731989e-01,-2.146383902342374472e-01,4.782327588007661556e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.871999999999999886e+01,4.738642660170402365e+00,-9.122850825794921903e+00,4.352376196187004997e-01,7.968807852641044409e-01,-2.148952277649465170e-01,4.782916444245641219e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.874000000000000199e+01,4.754940131581586904e+00,-9.119931424842009804e+00,4.448037838297529967e-01,8.019485238239273395e-01,-2.151949305069123797e-01,4.783198478537721288e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.876000000000000156e+01,4.771301240100867425e+00,-9.116818835719579184e+00,4.543702243483802583e-01,8.068207754231012663e-01,-2.155366780832851936e-01,4.783196540508887762e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.878000000000000114e+01,4.787720647995500123e+00,-9.113514051113060788e+00,4.639363958106312857e-01,8.114988329494408070e-01,-2.159196823043453006e-01,4.782933142355436096e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.880000000000000071e+01,4.804193087510431504e+00,-9.110018159366724433e+00,4.735017974194498103e-01,8.159843341486121560e-01,-2.163431880546236030e-01,4.782430316316908514e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.882000000000000028e+01,4.820713368261117182e+00,-9.106332339574516155e+00,4.830659718555757598e-01,8.202792377908382226e-01,-2.168064740285677028e-01,4.781709488179962664e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.883999999999999986e+01,4.837276384003494911e+00,-9.102457856592685914e+00,4.926285039515857500e-01,8.243857988537641734e-01,-2.173088533182694626e-01,4.780791366908451190e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.885999999999999943e+01,4.853877118772881971e+00,-9.098396056016129663e+00,5.021890191612147225e-01,8.283065430269617169e-01,-2.178496738579571435e-01,4.779695850251126088e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.887999999999999901e+01,4.870510652390450446e+00,-9.094148359157630424e+00,5.117471818555834329e-01,8.320442408303589943e-01,-2.184283187309668528e-01,4.778441945962917381e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.890000000000000213e+01,4.887172165342266617e+00,-9.089716258066234289e+00,5.213026934770370602e-01,8.356018816216141953e-01,-2.190442063457419264e-01,4.777047708089387501e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.892000000000000171e+01,4.903856943041644989e+00,-9.085101310617719861e+00,5.308552905800385524e-01,8.389826477469054522e-01,-2.196967904880707534e-01,4.775530187607334720e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.894000000000000128e+01,4.920560379490703795e+00,-9.080305135706726816e+00,5.404047427870124487e-01,8.421898890665667770e-01,-2.203855602572692418e-01,4.773905396587485028e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.896000000000000085e+01,4.937277980361495011e+00,-9.075329408566624068e+00,5.499508506852666123e-01,8.452270980622291763e-01,-2.211100398943552647e-01,4.772188284946882741e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.898000000000000043e+01,4.954005365520895765e+00,-9.070175856239657719e+00,5.594934436891761953e-01,8.480978857063455889e-01,-2.218697885104589651e-01,4.770392728787503644e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.900000000000000000e+01,4.970738271026598376e+00,-9.064846253216497729e+00,5.690323778897597995e-01,8.508059582488403105e-01,-2.226643997237793826e-01,4.768531529271784475e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.901999999999999957e+01,4.987472550624051593e+00,-9.059342417260873859e+00,5.785675339116502780e-01,8.533550950497128529e-01,-2.234935012133481003e-01,4.766616420962943024e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.903999999999999915e+01,5.004204176776100077e+00,-9.053666205431801117e+00,5.880988147953155609e-01,8.557491275612442161e-01,-2.243567541977081192e-01,4.764658088555583371e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.906000000000000227e+01,5.020929241258385467e+00,-9.047819510312804070e+00,5.976261439202457115e-01,8.579919195394134501e-01,-2.252538528463772227e-01,4.762666190937512867e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.908000000000000185e+01,5.037643955354359271e+00,-9.041804256454700095e+00,6.071494629827354217e-01,8.600873485415655439e-01,-2.261845236316508134e-01,4.760649391554236387e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.910000000000000142e+01,5.054344649684053614e+00,-9.035622397035888653e+00,6.166687300398718818e-01,8.620392887465325726e-01,-2.271485246279262293e-01,4.758615394090603412e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.912000000000000099e+01,5.071027773700629737e+00,-9.029275910741668909e+00,6.261839176294220488e-01,8.638515951144649652e-01,-2.281456447653088526e-01,4.756570982537021708e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.914000000000000057e+01,5.087689894888212550e+00,-9.022766798861987070e+00,6.356950109735047816e-01,8.655280888866919708e-01,-2.291757030438023868e-01,4.754522064768141876e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.916000000000000014e+01,5.104327697693674892e+00,-9.016097082605099899e+00,6.452020062722548799e-01,8.670725444110356506e-01,-2.302385477139029246e-01,4.752473718827771587e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.917999999999999972e+01,5.120937982223941809e+00,-9.009268800622981743e+00,6.547049090921441827e-01,8.684886772651482234e-01,-2.313340554289164963e-01,4.750430241183047353e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.919999999999999929e+01,5.137517662739033319e+00,-9.002284006742906186e+00,6.642037328522185646e-01,8.697801336395741822e-01,-2.324621303738127198e-01,4.748395196281807173e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.921999999999999886e+01,5.154063765969570277e+00,-8.995144767898407778e+00,6.736984974102520063e-01,8.709504809332656583e-01,-2.336227033749188609e-01,4.746371466818211093e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.924000000000000199e+01,5.170573429285813205e+00,-8.987853162251882466e+00,6.831892277496965926e-01,8.720031995070937070e-01,-2.348157309942565940e-01,4.744361304181667349e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.926000000000000156e+01,5.187043898743560533e+00,-8.980411277500298439e+00,6.926759527673278516e-01,8.729416755353617274e-01,-2.360411946118315951e-01,4.742366378631972523e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.928000000000000114e+01,5.203472527030450934e+00,-8.972821209354876260e+00,7.021587041606344171e-01,8.737691948912938988e-01,-2.372990994987092539e-01,4.740387828808491077e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.930000000000000071e+01,5.219856771334365320e+00,-8.965085060185211674e+00,7.116375154132793535e-01,8.744889379997899947e-01,-2.385894738832519124e-01,4.738426310242478401e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.932000000000000028e+01,5.236194191153808575e+00,-8.957204937817996537e+00,7.211124208763572963e-01,8.751039755892483507e-01,-2.399123680124550240e-01,4.736482042598866848e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.933999999999999986e+01,5.252482446068340138e+00,-8.949182954480388474e+00,7.305834549426760693e-01,8.756172652738146711e-01,-2.412678532099056528e-01,4.734554855426659215e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.935999999999999943e+01,5.268719293485348842e+00,-8.941021225878026613e+00,7.400506513109003093e-01,8.760316488978577842e-01,-2.426560209314967131e-01,4.732644232245312166e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.937999999999999901e+01,5.284902586377761224e+00,-8.932721870397790198e+00,7.495140423360929782e-01,8.763498505756723844e-01,-2.440769818196651675e-01,4.730749352838102828e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.940000000000000213e+01,5.301030271025623186e+00,-8.924287008425551448e+00,7.589736584629728222e-01,8.765744753612252360e-01,-2.455308647565842273e-01,4.728869133662446100e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.942000000000000171e+01,5.317100384772937893e+00,-8.915718761769419132e+00,7.684295277380601696e-01,8.767080084850791266e-01,-2.470178159164250487e-01,4.727002266321587709e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.944000000000000128e+01,5.333111053809646229e+00,-8.907019253179266016e+00,7.778816753968044173e-01,8.767528150983341373e-01,-2.485379978165165871e-01,4.725147254072197267e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.946000000000000085e+01,5.349060490987262106e+00,-8.898190605953683274e+00,7.873301235217606830e-01,8.767111404664242880e-01,-2.500915883669686535e-01,4.723302446368321528e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.948000000000000043e+01,5.364946993675363096e+00,-8.889234943625885066e+00,7.967748907679079728e-01,8.765851105588111647e-01,-2.516787799180850715e-01,4.721466071464178182e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.950000000000000000e+01,5.380768941664931582e+00,-8.880154389720528840e+00,8.062159921512648264e-01,8.763767329839472486e-01,-2.532997783046780915e-01,4.719636267116627537e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.951999999999999957e+01,5.396524795123434970e+00,-8.870951067573809468e+00,8.156534388970545502e-01,8.760878982222815026e-01,-2.549548018862035081e-01,4.717811109443141859e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.953999999999999915e+01,5.412213092605499654e+00,-8.861627100209691577e+00,8.250872383437976021e-01,8.757203811134866012e-01,-2.566440805814639847e-01,4.715988640002955479e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.956000000000000227e+01,5.427832449122116820e+00,-8.852184610265553033e+00,8.345173938998530216e-01,8.752758425574584944e-01,-2.583678548964782329e-01,4.714166891178118157e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.958000000000000185e+01,5.443381554270449563e+00,-8.842625719961011654e+00,8.439439050490903371e-01,8.747558313919426842e-01,-2.601263749439820527e-01,4.712343909937659614e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.960000000000000142e+01,5.458859170425557572e+00,-8.832952551104144234e+00,8.533667674025460226e-01,8.741617864128354842e-01,-2.619198994529154945e-01,4.710517780072261407e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.962000000000000099e+01,5.474264130994670907e+00,-8.823167225129768809e+00,8.627859727930938805e-01,8.734950385062834055e-01,-2.637486947661536463e-01,4.708686642988961779e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.964000000000000057e+01,5.489595338734015506e+00,-8.813271863164898079e+00,8.722015094103401367e-01,8.727568128646352452e-01,-2.656130338246614486e-01,4.706848717155762141e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.966000000000000014e+01,5.504851764127655755e+00,-8.803268586116926642e+00,8.816133619731312265e-01,8.719482312610749020e-01,-2.675131951361881533e-01,4.705002316284727093e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.967999999999999972e+01,5.520032443827339819e+00,-8.793159514780494845e+00,8.910215119372386638e-01,8.710703143603824028e-01,-2.694494617265679737e-01,4.703145866339514813e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.969999999999999929e+01,5.535136479151907096e+00,-8.782946769959421474e+00,9.004259377359518091e-01,8.701239840457152264e-01,-2.714221200716597227e-01,4.701277921449420472e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.971999999999999886e+01,5.550163034644448601e+00,-8.772632472600450981e+00,9.098266150514701112e-01,8.691100657435911758e-01,-2.734314590079328644e-01,4.699397178807107611e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.974000000000000199e+01,5.565111336685101051e+00,-8.762218743935953569e+00,9.192235171151343920e-01,8.680292907313689188e-01,-2.754777686196996367e-01,4.697502492621437042e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.976000000000000156e+01,5.579980672157089039e+00,-8.751707705633066325e+00,9.286166150346736314e-01,8.668822984134868515e-01,-2.775613391009907893e-01,4.695592887190278009e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.978000000000000114e+01,5.594770387163389813e+00,-8.741101479947110064e+00,9.380058781467659479e-01,8.656696385545245009e-01,-2.796824595900851418e-01,4.693667569151063201e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.980000000000000071e+01,5.609479885791235354e+00,-8.730402189877423780e+00,9.473912743933211589e-01,8.643917734588113522e-01,-2.818414169747227582e-01,4.691725938959221409e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.982000000000000028e+01,5.624108628921492326e+00,-8.719611959324083728e+00,9.567727707199834564e-01,8.630490800878299895e-01,-2.840384946660610144e-01,4.689767601636606331e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
